Order ID,Amount,Profit,Quantity,Category,Sub-Category,Order Date,CustomerName,State,City
B-25954,146.0,66.0,1.0,Electronics,Phones,2018-10-05,Trupti,Gujarat,Ahmedabad
B-25954,44.0,10.0,3.0,Clothing,Stole,2018-10-05,Trupti,Gujarat,Ahmedabad
B-25954,27.0,0.0,2.0,Clothing,Leggings,2018-10-05,Trupti,Gujarat,Ahmedabad
B-25954,48.0,11.0,2.0,Clothing,Shirt,2018-10-05,Trupti,Gujarat,Ahmedabad
B-25954,189.0,60.0,4.0,Furniture,Furnishings,2018-10-05,Trupti,Gujarat,Ahmedabad
B-25954,524.0,-25.0,2.0,Electronics,Electronic Games,2018-10-05,Trupti,Gujarat,Ahmedabad
B-25954,148.0,9.0,1.0,Electronics,Electronic Games,2018-10-05,Trupti,Gujarat,Ahmedabad
B-25955,737.5,108.875,7.0,Electronics,Accessories,2018-10-05,Soumya,Maharashtra,Pune
B-25955,45.0,8.0,4.0,Clothing,Skirt,2018-10-05,Soumya,Maharashtra,Pune
B-25955,39.0,2.0,2.0,Clothing,Saree,2018-10-05,Soumya,Maharashtra,Pune
B-25955,110.0,20.0,5.0,Clothing,Stole,2018-10-05,Soumya,Maharashtra,Pune
B-25955,54.0,14.0,3.0,Clothing,T-shirt,2018-10-05,Soumya,Maharashtra,Pune
B-25955,737.5,95.0,3.0,Electronics,Printers,2018-10-05,Soumya,Maharashtra,Pune
B-25955,737.5,108.875,8.0,Furniture,Bookcases,2018-10-05,Soumya,Maharashtra,Pune
B-25955,294.0,62.0,9.0,Clothing,T-shirt,2018-10-05,Soumya,Maharashtra,Pune
B-25955,200.0,13.0,5.0,Electronics,Phones,2018-10-05,Soumya,Maharashtra,Pune
B-25956,89.0,-37.0,4.0,Clothing,Shirt,2018-10-05,Shreya,Maharashtra,Mumbai
B-25956,59.0,10.0,2.0,Clothing,Hankerchief,2018-10-05,Shreya,Maharashtra,Mumbai
B-25956,33.0,10.0,3.0,Clothing,Hankerchief,2018-10-05,Shreya,Maharashtra,Mumbai
B-25956,474.0,56.0,4.0,Electronics,Phones,2018-10-05,Shreya,Maharashtra,Mumbai
B-25956,140.0,28.0,2.0,Electronics,Phones,2018-10-05,Shreya,Maharashtra,Mumbai
B-25957,147.0,73.0,3.0,Clothing,Stole,2018-10-05,Mahima,Madhya Pradesh,Indore
B-25957,16.0,2.0,1.0,Clothing,Saree,2018-10-05,Mahima,Madhya Pradesh,Indore
B-25957,737.5,-13.0,9.0,Furniture,Bookcases,2018-10-05,Mahima,Madhya Pradesh,Indore
B-25958,105.0,25.0,2.0,Clothing,Hankerchief,2018-10-05,Aparajita,West Bengal,Kolkata
B-25958,360.0,32.0,3.0,Clothing,Saree,2018-10-05,Aparajita,West Bengal,Kolkata
B-25959,252.0,56.0,2.0,Electronics,Phones,2018-10-05,Muskan,Madhya Pradesh,Indore
B-25959,681.0,108.875,4.0,Furniture,Chairs,2018-10-05,Muskan,Madhya Pradesh,Indore
B-25959,32.0,2.0,2.0,Clothing,Kurti,2018-10-05,Muskan,Madhya Pradesh,Indore
B-25959,132.0,49.0,3.0,Clothing,Shirt,2018-10-05,Muskan,Madhya Pradesh,Indore
B-25959,637.0,108.875,8.0,Electronics,Phones,2018-10-05,Muskan,Madhya Pradesh,Indore
B-25959,429.0,17.0,3.0,Furniture,Chairs,2018-10-05,Muskan,Madhya Pradesh,Indore
B-25959,82.0,24.0,6.0,Clothing,Hankerchief,2018-10-05,Muskan,Madhya Pradesh,Indore
B-25959,23.0,8.0,2.0,Clothing,Hankerchief,2018-10-05,Muskan,Madhya Pradesh,Indore
B-25960,171.0,-80.125,2.0,Furniture,Bookcases,2018-10-05,Shreya,Andhra Pradesh,Hyderabad
B-25961,34.0,-12.0,5.0,Clothing,Leggings,2018-10-05,Surbhi,Gujarat,Ahmedabad
B-25961,366.0,84.0,3.0,Furniture,Bookcases,2018-10-05,Surbhi,Gujarat,Ahmedabad
B-25961,26.0,3.0,3.0,Clothing,Skirt,2018-10-05,Surbhi,Gujarat,Ahmedabad
B-25961,446.0,53.0,3.0,Electronics,Printers,2018-10-05,Surbhi,Gujarat,Ahmedabad
B-25961,48.0,16.0,3.0,Clothing,Shirt,2018-10-05,Surbhi,Gujarat,Ahmedabad
B-25961,34.0,10.0,3.0,Clothing,Skirt,2018-10-05,Surbhi,Gujarat,Ahmedabad
B-25962,260.0,68.0,2.0,Electronics,Printers,2018-10-05,Tejeswini,Maharashtra,Pune
B-25962,312.0,62.0,1.0,Electronics,Electronic Games,2018-10-05,Tejeswini,Maharashtra,Pune
B-25962,544.0,-80.125,3.0,Furniture,Bookcases,2018-10-05,Tejeswini,Maharashtra,Pune
B-25963,53.0,8.0,3.0,Furniture,Furnishings,2018-10-05,Pratiksha,Maharashtra,Mumbai
B-25964,199.0,0.0,4.0,Clothing,Stole,2018-10-05,Oshin,Madhya Pradesh,Indore
B-25964,89.0,6.0,5.0,Clothing,Saree,2018-10-05,Oshin,Madhya Pradesh,Indore
B-25964,737.5,108.875,9.5,Electronics,Electronic Games,2018-10-05,Oshin,Madhya Pradesh,Indore
B-25964,346.0,108.0,3.0,Furniture,Chairs,2018-10-05,Oshin,Madhya Pradesh,Indore
B-25965,17.0,7.0,3.0,Clothing,Hankerchief,2018-10-05,Saloni,West Bengal,Kolkata
B-25966,510.0,108.875,6.0,Electronics,Electronic Games,2018-10-05,Soumya,Rajasthan,Udaipur
B-25967,17.0,2.0,2.0,Clothing,Skirt,2018-10-05,Komal,Uttar Pradesh,Allahabad
B-25967,119.0,-24.0,4.0,Furniture,Furnishings,2018-10-05,Komal,Uttar Pradesh,Allahabad
B-25967,229.0,59.0,9.0,Clothing,Saree,2018-10-05,Komal,Uttar Pradesh,Allahabad
B-25968,737.5,108.875,7.0,Electronics,Accessories,2018-10-05,Paromita,Punjab,Amritsar
B-25969,720.0,43.0,2.0,Electronics,Printers,2018-10-05,Shreyshi,Gujarat,Surat
B-25969,737.5,108.875,7.0,Furniture,Bookcases,2018-10-05,Shreyshi,Gujarat,Surat
B-25969,171.0,17.0,6.0,Clothing,T-shirt,2018-10-05,Shreyshi,Gujarat,Surat
B-25970,203.0,84.0,2.0,Electronics,Printers,2018-10-05,Rhea,Maharashtra,Mumbai
B-25970,737.5,108.875,2.0,Furniture,Bookcases,2018-10-05,Rhea,Maharashtra,Mumbai
B-25970,111.0,9.0,4.0,Clothing,Stole,2018-10-05,Rhea,Maharashtra,Mumbai
B-25970,365.0,107.0,3.0,Electronics,Phones,2018-10-05,Rhea,Maharashtra,Mumbai
B-25971,244.0,83.0,2.0,Furniture,Bookcases,2018-10-05,Mitali,Madhya Pradesh,Indore
B-25972,115.0,47.0,2.0,Electronics,Accessories,2018-10-05,Jesslyn,Rajasthan,Udaipur
B-25973,571.0,108.0,9.5,Clothing,Stole,2018-10-05,Seema,Uttar Pradesh,Allahabad
B-25973,398.0,108.875,8.0,Clothing,Hankerchief,2018-10-05,Seema,Uttar Pradesh,Allahabad
B-25973,79.0,39.0,2.0,Clothing,Shirt,2018-10-05,Seema,Uttar Pradesh,Allahabad
B-25973,39.0,14.0,5.0,Clothing,Leggings,2018-10-05,Seema,Uttar Pradesh,Allahabad
B-25973,737.5,108.875,9.5,Electronics,Printers,2018-10-05,Seema,Uttar Pradesh,Allahabad
B-25974,662.0,108.875,2.0,Furniture,Bookcases,2018-10-05,Manisha,Rajasthan,Udaipur
B-25975,29.0,2.0,3.0,Clothing,Skirt,2018-10-05,Priyanka,Uttar Pradesh,Allahabad
B-25976,193.0,8.0,4.0,Clothing,T-shirt,2018-10-05,Piyam,Punjab,Amritsar
B-25977,27.0,1.0,1.0,Clothing,Stole,2018-10-05,Aayushi,Gujarat,Surat
B-25977,74.0,29.0,3.0,Clothing,Stole,2018-10-05,Aayushi,Gujarat,Surat
B-25977,180.0,54.0,4.0,Clothing,T-shirt,2018-10-05,Aayushi,Gujarat,Surat
B-25978,737.5,-80.125,4.0,Electronics,Electronic Games,2018-10-05,Parin,Maharashtra,Mumbai
B-25978,341.0,108.875,7.0,Clothing,Stole,2018-10-05,Parin,Maharashtra,Mumbai
B-25979,560.0,44.0,3.0,Clothing,Saree,2018-10-05,Shivangi,Madhya Pradesh,Indore
B-25979,57.0,27.0,2.0,Clothing,Shirt,2018-10-05,Shivangi,Madhya Pradesh,Indore
B-25979,284.0,45.0,2.0,Furniture,Bookcases,2018-10-05,Shivangi,Madhya Pradesh,Indore
B-25979,12.0,1.0,2.0,Clothing,Hankerchief,2018-10-05,Shivangi,Madhya Pradesh,Indore
B-25979,82.0,27.0,3.0,Clothing,Kurti,2018-10-05,Shivangi,Madhya Pradesh,Indore
B-25980,22.0,11.0,3.0,Clothing,Kurti,2018-10-05,Shweta,Rajasthan,Udaipur
B-25981,42.0,13.0,3.0,Clothing,Leggings,2018-10-05,Amruta,Delhi,Delhi
B-25981,54.0,12.0,3.0,Clothing,Saree,2018-10-05,Amruta,Delhi,Delhi
B-25981,62.0,8.0,2.0,Clothing,T-shirt,2018-10-05,Amruta,Delhi,Delhi
B-25981,245.0,91.0,2.0,Furniture,Bookcases,2018-10-05,Amruta,Delhi,Delhi
B-25981,737.5,108.875,5.0,Electronics,Phones,2018-10-05,Amruta,Delhi,Delhi
B-25981,48.0,2.0,3.0,Clothing,Stole,2018-10-05,Amruta,Delhi,Delhi
B-25982,13.0,3.0,1.0,Clothing,Leggings,2018-10-05,Hemangi,Delhi,Delhi
B-25983,230.0,5.0,2.0,Clothing,Saree,2018-10-05,Atul,Delhi,Delhi
B-25983,32.0,-12.0,1.0,Furniture,Chairs,2018-10-05,Atul,Delhi,Delhi
B-25983,161.0,-80.125,8.0,Furniture,Furnishings,2018-10-05,Atul,Delhi,Delhi
B-25983,50.0,-4.0,6.0,Clothing,T-shirt,2018-10-05,Atul,Delhi,Delhi
B-25983,561.0,108.875,5.0,Furniture,Bookcases,2018-10-05,Atul,Delhi,Delhi
B-25984,304.0,97.0,6.0,Clothing,Stole,2018-10-05,Kajal,Delhi,Delhi
B-25985,197.0,20.0,4.0,Clothing,Kurti,2018-10-05,Ginny,Madhya Pradesh,Indore
B-25985,108.0,26.0,4.0,Clothing,Shirt,2018-10-05,Ginny,Madhya Pradesh,Indore
B-25985,32.0,8.0,5.0,Clothing,Hankerchief,2018-10-05,Ginny,Madhya Pradesh,Indore
B-25985,44.0,11.0,4.0,Clothing,Stole,2018-10-05,Ginny,Madhya Pradesh,Indore
B-25986,737.5,108.875,7.0,Furniture,Furnishings,2018-10-05,Shweta,Rajasthan,Udaipur
B-25986,71.0,4.0,5.0,Clothing,Leggings,2018-10-05,Shweta,Rajasthan,Udaipur
B-25986,487.0,-23.0,3.0,Electronics,Printers,2018-10-05,Shweta,Rajasthan,Udaipur
B-25986,737.5,22.0,9.0,Electronics,Electronic Games,2018-10-05,Shweta,Rajasthan,Udaipur
B-25987,299.0,0.0,6.0,Clothing,Stole,2018-10-05,Manjiri,Delhi,Delhi
B-25987,88.0,11.0,7.0,Clothing,Hankerchief,2018-10-05,Manjiri,Delhi,Delhi
B-25988,79.0,24.0,9.0,Clothing,Skirt,2018-10-05,Nirja,Delhi,Delhi
B-25989,44.0,14.0,3.0,Clothing,Hankerchief,2019-01-02,Anjali,Delhi,Delhi
B-25989,10.0,5.0,1.0,Clothing,Stole,2019-01-02,Anjali,Delhi,Delhi
B-25989,42.0,15.0,1.0,Electronics,Accessories,2019-01-02,Anjali,Delhi,Delhi
B-25989,330.0,81.0,1.0,Furniture,Bookcases,2019-01-02,Anjali,Delhi,Delhi
B-25989,338.0,41.0,7.0,Clothing,Hankerchief,2019-01-02,Anjali,Delhi,Delhi
B-25990,71.0,32.0,3.0,Clothing,Saree,2019-02-02,Mugdha,Delhi,Delhi
B-25991,188.0,13.0,7.0,Clothing,Shirt,2019-03-02,Mansi,Madhya Pradesh,Indore
B-25991,90.0,30.0,2.0,Furniture,Chairs,2019-03-02,Mansi,Madhya Pradesh,Indore
B-25991,13.0,5.0,2.0,Clothing,Hankerchief,2019-03-02,Mansi,Madhya Pradesh,Indore
B-25992,141.0,41.0,3.0,Clothing,Shirt,2019-03-02,Gaurav,Rajasthan,Udaipur
B-25993,44.0,8.0,2.0,Clothing,Stole,2019-03-02,Harshal,Delhi,Delhi
B-25993,610.0,108.875,3.0,Electronics,Printers,2019-03-02,Harshal,Delhi,Delhi
B-25993,737.5,108.875,5.0,Furniture,Tables,2019-03-02,Harshal,Delhi,Delhi
B-25993,414.0,108.875,3.0,Electronics,Phones,2019-03-02,Harshal,Delhi,Delhi
B-25993,221.0,26.0,7.0,Furniture,Furnishings,2019-03-02,Harshal,Delhi,Delhi
B-25993,201.0,32.0,4.0,Furniture,Furnishings,2019-03-02,Harshal,Delhi,Delhi
B-25993,173.0,86.0,1.0,Electronics,Printers,2019-03-02,Harshal,Delhi,Delhi
B-25994,196.0,-7.0,5.0,Electronics,Phones,2019-03-02,Omkar,Delhi,Delhi
B-25995,737.5,108.875,3.0,Furniture,Bookcases,2019-04-02,Yohann,Delhi,Delhi
B-25996,62.0,6.0,6.0,Clothing,Skirt,2019-04-02,Prashant,Delhi,Delhi
B-25996,31.0,2.0,2.0,Clothing,Hankerchief,2019-04-02,Prashant,Delhi,Delhi
B-25996,217.0,72.0,2.0,Furniture,Furnishings,2019-04-02,Prashant,Delhi,Delhi
B-25996,286.0,108.875,6.0,Clothing,Shirt,2019-04-02,Prashant,Delhi,Delhi
B-25996,333.0,50.0,2.0,Electronics,Phones,2019-04-02,Prashant,Delhi,Delhi
B-25996,47.0,1.0,2.0,Clothing,Stole,2019-04-02,Prashant,Delhi,Delhi
B-25996,18.0,4.0,1.0,Clothing,Saree,2019-04-02,Prashant,Delhi,Delhi
B-25997,16.0,6.0,3.0,Clothing,Hankerchief,2019-04-02,Yogesh,Madhya Pradesh,Indore
B-25997,231.0,99.0,2.0,Electronics,Electronic Games,2019-04-02,Yogesh,Madhya Pradesh,Indore
B-25997,737.5,108.875,7.0,Furniture,Bookcases,2019-04-02,Yogesh,Madhya Pradesh,Indore
B-25997,48.0,15.0,1.0,Clothing,Hankerchief,2019-04-02,Yogesh,Madhya Pradesh,Indore
B-25998,50.0,-28.0,5.0,Furniture,Furnishings,2019-04-02,Anmol,Rajasthan,Udaipur
B-25999,26.0,-17.0,1.0,Clothing,Stole,2019-05-02,Diwakar,Delhi,Delhi
B-25999,93.0,-65.0,4.0,Clothing,Stole,2019-05-02,Diwakar,Delhi,Delhi
B-25999,152.0,-3.0,5.0,Clothing,Saree,2019-05-02,Diwakar,Delhi,Delhi
B-25999,51.0,-49.0,2.0,Electronics,Electronic Games,2019-05-02,Diwakar,Delhi,Delhi
B-25999,352.0,74.0,8.0,Clothing,Stole,2019-05-02,Diwakar,Delhi,Delhi
B-25999,129.0,11.0,2.0,Electronics,Phones,2019-05-02,Diwakar,Delhi,Delhi
B-25999,223.0,62.0,7.0,Clothing,Shirt,2019-05-02,Diwakar,Delhi,Delhi
B-25999,737.5,108.875,3.0,Electronics,Accessories,2019-05-02,Diwakar,Delhi,Delhi
B-25999,222.0,74.0,5.0,Clothing,Hankerchief,2019-05-02,Diwakar,Delhi,Delhi
B-25999,215.0,-30.0,2.0,Clothing,Saree,2019-05-02,Diwakar,Delhi,Delhi
B-25999,109.0,40.0,1.0,Furniture,Furnishings,2019-05-02,Diwakar,Delhi,Delhi
B-26000,43.0,9.0,4.0,Clothing,Skirt,2019-06-02,Shubham,Delhi,Delhi
B-26000,676.0,108.875,3.0,Electronics,Printers,2019-06-02,Shubham,Delhi,Delhi
B-26000,597.0,93.0,4.0,Furniture,Chairs,2019-06-02,Shubham,Delhi,Delhi
B-26001,13.0,0.0,2.0,Clothing,Hankerchief,2019-07-02,Patil,Delhi,Delhi
B-26001,149.0,17.0,4.0,Furniture,Furnishings,2019-07-02,Patil,Delhi,Delhi
B-26001,8.0,2.0,2.0,Clothing,Skirt,2019-07-02,Patil,Delhi,Delhi
B-26001,50.0,9.0,6.0,Clothing,Skirt,2019-07-02,Patil,Delhi,Delhi
B-26002,80.0,22.0,3.0,Clothing,Stole,2019-08-02,Harsh,Delhi,Delhi
B-26002,276.0,52.0,5.0,Clothing,Saree,2019-08-02,Harsh,Delhi,Delhi
B-26002,71.0,19.0,3.0,Clothing,T-shirt,2019-08-02,Harsh,Delhi,Delhi
B-26002,141.0,7.0,7.0,Clothing,Saree,2019-08-02,Harsh,Delhi,Delhi
B-26002,113.0,28.0,2.0,Clothing,Saree,2019-08-02,Harsh,Delhi,Delhi
B-26003,315.0,-8.0,3.0,Furniture,Chairs,2019-08-02,Hitesh,Madhya Pradesh,Bhopal
B-26003,128.0,47.0,4.0,Clothing,Hankerchief,2019-08-02,Hitesh,Madhya Pradesh,Bhopal
B-26003,652.0,13.0,6.0,Furniture,Furnishings,2019-08-02,Hitesh,Madhya Pradesh,Bhopal
B-26003,114.0,41.0,6.0,Furniture,Furnishings,2019-08-02,Hitesh,Madhya Pradesh,Bhopal
B-26003,79.0,16.0,3.0,Clothing,T-shirt,2019-08-02,Hitesh,Madhya Pradesh,Bhopal
B-26003,498.0,-80.125,4.0,Clothing,Saree,2019-08-02,Hitesh,Madhya Pradesh,Bhopal
B-26003,737.5,108.875,2.0,Furniture,Tables,2019-08-02,Hitesh,Madhya Pradesh,Bhopal
B-26003,17.0,2.0,2.0,Clothing,Skirt,2019-08-02,Hitesh,Madhya Pradesh,Bhopal
B-26004,147.0,44.0,3.0,Clothing,Saree,2019-08-02,Nandita,Rajasthan,Jaipur
B-26004,162.0,73.0,2.0,Electronics,Electronic Games,2019-08-02,Nandita,Rajasthan,Jaipur
B-26005,87.0,10.0,3.0,Clothing,Stole,2019-08-02,Parnavi,West Bengal,Kolkata
B-26006,737.5,108.875,5.0,Electronics,Accessories,2019-09-02,Arpita,Karnataka,Bangalore
B-26007,311.0,72.0,2.0,Furniture,Bookcases,2019-09-02,Shubham,Jammu and Kashmir,Kashmir
B-26008,22.0,4.0,1.0,Clothing,Stole,2019-09-02,Kalyani,Tamil Nadu,Chennai
B-26008,206.0,51.0,4.0,Clothing,Hankerchief,2019-09-02,Kalyani,Tamil Nadu,Chennai
B-26008,57.0,24.0,5.0,Clothing,Leggings,2019-09-02,Kalyani,Tamil Nadu,Chennai
B-26008,10.0,-1.0,1.0,Clothing,Saree,2019-09-02,Kalyani,Tamil Nadu,Chennai
B-26009,285.0,108.875,2.0,Electronics,Printers,2019-10-02,Komal,Uttar Pradesh,Lucknow
B-26009,195.0,12.0,9.0,Clothing,Shirt,2019-10-02,Komal,Uttar Pradesh,Lucknow
B-26010,527.0,26.0,3.0,Electronics,Electronic Games,2019-11-02,Kartikay,Bihar,Patna
B-26010,29.0,3.0,2.0,Clothing,Stole,2019-11-02,Kartikay,Bihar,Patna
B-26010,85.0,13.0,2.0,Clothing,Shirt,2019-11-02,Kartikay,Bihar,Patna
B-26010,18.0,2.0,3.0,Clothing,Hankerchief,2019-11-02,Kartikay,Bihar,Patna
B-26010,176.0,-13.0,5.0,Furniture,Furnishings,2019-11-02,Kartikay,Bihar,Patna
B-26010,55.0,3.0,3.0,Clothing,T-shirt,2019-11-02,Kartikay,Bihar,Patna
B-26011,93.0,44.0,2.0,Clothing,Stole,2019-12-02,Bharat,Gujarat,Ahmedabad
B-26012,21.0,8.0,2.0,Clothing,Saree,2018-10-05,Pearl,Maharashtra,Pune
B-26013,29.0,10.0,3.0,Clothing,Skirt,2018-10-05,Jahan,Madhya Pradesh,Bhopal
B-26014,406.0,97.0,7.0,Furniture,Chairs,2018-10-05,Divsha,Rajasthan,Jaipur
B-26014,278.0,39.0,5.0,Furniture,Chairs,2018-10-05,Divsha,Rajasthan,Jaipur
B-26015,128.0,55.0,1.0,Clothing,Saree,2018-10-05,Kasheen,West Bengal,Kolkata
B-26016,74.0,9.0,3.0,Clothing,Shirt,2018-10-05,Hazel,Karnataka,Bangalore
B-26016,202.0,4.0,4.0,Clothing,Hankerchief,2018-10-05,Hazel,Karnataka,Bangalore
B-26016,429.0,61.0,3.0,Electronics,Electronic Games,2018-10-05,Hazel,Karnataka,Bangalore
B-26016,134.0,-13.0,3.0,Electronics,Electronic Games,2018-10-05,Hazel,Karnataka,Bangalore
B-26017,78.0,7.0,1.0,Furniture,Chairs,2018-10-05,Sonakshi,Jammu and Kashmir,Kashmir
B-26018,326.0,107.0,3.0,Furniture,Furnishings,2018-10-05,Aarushi,Tamil Nadu,Chennai
B-26018,61.0,8.0,4.0,Clothing,Hankerchief,2018-10-05,Aarushi,Tamil Nadu,Chennai
B-26019,585.0,108.875,9.5,Clothing,T-shirt,2018-10-05,Jitesh,Uttar Pradesh,Lucknow
B-26020,319.0,102.0,6.0,Electronics,Accessories,2018-10-05,Yogesh,Bihar,Patna
B-26021,122.0,59.0,7.0,Furniture,Furnishings,2018-10-05,Anita,Kerala ,Thiruvananthapuram
B-26021,49.0,21.0,1.0,Clothing,Stole,2018-10-05,Anita,Kerala ,Thiruvananthapuram
B-26021,21.0,-12.0,3.0,Clothing,Hankerchief,2018-10-05,Anita,Kerala ,Thiruvananthapuram
B-26022,737.5,-80.125,8.0,Electronics,Phones,2018-10-05,Shrichand,Punjab,Chandigarh
B-26023,737.5,108.875,9.5,Furniture,Bookcases,2018-10-05,Mukesh,Haryana,Chandigarh
B-26023,29.0,0.0,3.0,Furniture,Furnishings,2018-10-05,Mukesh,Haryana,Chandigarh
B-26023,66.0,22.0,3.0,Clothing,Stole,2018-10-05,Mukesh,Haryana,Chandigarh
B-26023,59.0,21.0,2.0,Clothing,Stole,2018-10-05,Mukesh,Haryana,Chandigarh
B-26024,168.0,18.0,6.0,Clothing,Stole,2018-10-05,Vandana,Himachal Pradesh,Simla
B-26025,155.0,5.0,3.0,Clothing,Stole,2018-10-05,Bhavna,Sikkim,Gangtok
B-26025,32.0,1.0,2.0,Clothing,Stole,2018-10-05,Bhavna,Sikkim,Gangtok
B-26025,41.0,19.0,5.0,Clothing,Hankerchief,2018-10-05,Bhavna,Sikkim,Gangtok
B-26026,255.0,76.0,9.0,Clothing,Hankerchief,2018-10-05,Kanak,Goa,Goa
B-26026,25.0,2.0,3.0,Clothing,Kurti,2018-10-05,Kanak,Goa,Goa
B-26027,54.0,8.0,4.0,Clothing,T-shirt,2018-10-05,Sagar,Nagaland,Kohima
B-26028,77.0,36.0,2.0,Clothing,Shirt,2018-10-05,Manju,Andhra Pradesh,Hyderabad
B-26028,115.0,0.0,1.0,Electronics,Accessories,2018-10-05,Manju,Andhra Pradesh,Hyderabad
B-26028,737.5,108.875,2.0,Electronics,Phones,2018-10-05,Manju,Andhra Pradesh,Hyderabad
B-26029,21.0,10.0,1.0,Clothing,T-shirt,2018-10-05,Ramesh,Gujarat,Ahmedabad
B-26030,92.0,5.0,6.0,Clothing,Hankerchief,2018-10-05,Sarita,Maharashtra,Pune
B-26030,11.0,5.0,1.0,Clothing,Skirt,2018-10-05,Sarita,Maharashtra,Pune
B-26030,221.0,35.0,4.0,Electronics,Accessories,2018-10-05,Sarita,Maharashtra,Pune
B-26030,50.0,25.0,5.0,Clothing,Stole,2018-10-05,Sarita,Maharashtra,Pune
B-26030,89.0,36.0,3.0,Clothing,Shirt,2018-10-05,Sarita,Maharashtra,Pune
B-26030,291.0,93.0,2.0,Electronics,Printers,2018-10-05,Sarita,Maharashtra,Pune
B-26031,67.0,9.0,4.0,Clothing,Leggings,2018-10-05,Deepak,Madhya Pradesh,Bhopal
B-26032,47.0,15.0,5.0,Clothing,Saree,2018-10-05,Monisha,Rajasthan,Jaipur
B-26033,737.5,108.875,3.0,Electronics,Accessories,2018-10-05,Atharv,West Bengal,Kolkata
B-26033,143.0,32.0,1.0,Furniture,Bookcases,2018-10-05,Atharv,West Bengal,Kolkata
B-26033,111.0,35.0,5.0,Clothing,Shirt,2018-10-05,Atharv,West Bengal,Kolkata
B-26034,425.0,108.875,5.0,Electronics,Accessories,2018-10-05,Vini,Karnataka,Bangalore
B-26035,291.0,108.875,9.5,Clothing,Saree,2018-10-05,Pinky,Jammu and Kashmir,Kashmir
B-26035,520.0,108.875,3.0,Electronics,Phones,2018-10-05,Pinky,Jammu and Kashmir,Kashmir
B-26035,369.0,15.0,3.0,Electronics,Electronic Games,2018-10-05,Pinky,Jammu and Kashmir,Kashmir
B-26036,341.0,44.0,7.0,Furniture,Furnishings,2018-10-05,Bhishm,Maharashtra,Mumbai
B-26037,171.0,68.0,7.0,Clothing,Stole,2018-10-05,Hitika,Madhya Pradesh,Indore
B-26038,41.0,19.0,2.0,Clothing,T-shirt,2018-10-05,Pooja,Bihar,Patna
B-26038,130.0,61.0,3.0,Clothing,Shirt,2018-10-05,Pooja,Bihar,Patna
B-26038,52.0,14.0,2.0,Clothing,Stole,2018-10-05,Pooja,Bihar,Patna
B-26038,30.0,6.0,1.0,Clothing,T-shirt,2018-10-05,Pooja,Bihar,Patna
B-26039,83.0,34.0,5.0,Clothing,Shirt,2018-10-05,Hemant,Kerala ,Thiruvananthapuram
B-26040,38.0,9.0,2.0,Clothing,Stole,2018-10-05,Sahil,Punjab,Chandigarh
B-26040,113.0,24.0,4.0,Clothing,Hankerchief,2018-10-05,Sahil,Punjab,Chandigarh
B-26040,737.5,93.0,3.0,Clothing,Trousers,2018-10-05,Sahil,Punjab,Chandigarh
B-26041,176.0,-28.0,5.0,Furniture,Furnishings,2018-10-05,Ritu,Haryana,Chandigarh
B-26042,36.0,15.0,3.0,Clothing,Stole,2018-10-05,Manish,Himachal Pradesh,Simla
B-26043,185.0,48.0,4.0,Clothing,Stole,2019-01-03,Amit,Sikkim,Gangtok
B-26043,62.0,28.0,5.0,Clothing,Hankerchief,2019-01-03,Amit,Sikkim,Gangtok
B-26043,79.0,5.0,6.0,Clothing,Hankerchief,2019-01-03,Amit,Sikkim,Gangtok
B-26043,30.0,12.0,3.0,Clothing,Skirt,2019-01-03,Amit,Sikkim,Gangtok
B-26043,122.0,50.0,7.0,Clothing,Stole,2019-01-03,Amit,Sikkim,Gangtok
B-26044,28.0,10.0,3.0,Clothing,Skirt,2019-02-03,Sanjay,Goa,Goa
B-26045,302.0,75.0,6.0,Furniture,Furnishings,2019-03-03,Nidhi,Nagaland,Kohima
B-26045,376.0,0.0,7.0,Clothing,Stole,2019-03-03,Nidhi,Nagaland,Kohima
B-26045,179.0,77.0,1.0,Clothing,Saree,2019-03-03,Nidhi,Nagaland,Kohima
B-26045,27.0,5.0,1.0,Clothing,Stole,2019-03-03,Nidhi,Nagaland,Kohima
B-26046,32.0,3.0,8.0,Clothing,Hankerchief,2019-04-03,Nishi,Maharashtra,Mumbai
B-26047,55.0,12.0,5.0,Clothing,Skirt,2019-04-03,Ashmi,Madhya Pradesh,Indore
B-26048,163.0,81.0,2.0,Electronics,Accessories,2019-04-03,Parth,Maharashtra,Pune
B-26048,401.0,13.0,6.0,Furniture,Chairs,2019-04-03,Parth,Maharashtra,Pune
B-26048,737.5,108.875,5.0,Furniture,Tables,2019-04-03,Parth,Maharashtra,Pune
B-26048,737.5,108.875,4.0,Clothing,Trousers,2019-04-03,Parth,Maharashtra,Pune
B-26049,100.0,28.0,2.0,Clothing,Hankerchief,2019-05-03,Lisha,Madhya Pradesh,Bhopal
B-26050,325.0,32.0,7.0,Clothing,T-shirt,2019-06-03,Paridhi,Rajasthan,Jaipur
B-26050,169.0,55.0,4.0,Clothing,Saree,2019-06-03,Paridhi,Rajasthan,Jaipur
B-26050,487.0,108.875,4.0,Electronics,Phones,2019-06-03,Paridhi,Rajasthan,Jaipur
B-26050,166.0,27.0,2.0,Electronics,Accessories,2019-06-03,Paridhi,Rajasthan,Jaipur
B-26050,79.0,32.0,3.0,Clothing,Saree,2019-06-03,Paridhi,Rajasthan,Jaipur
